NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,AnalyseFoliaireC,AnalyseFoliaireS,AnalyseFoliaireN,AnalyseFoliaireP,AnalyseFoliaireK,AnalyseFoliaireCa,AnalyseFoliaireMg,AnalyseFoliaireB,AnalyseFoliaireCu,AnalyseFoliaireZn,AnalyseFoliaireMn,AnalyseFoliaireFe,AnalyseFoliaireAl,RendVendable,RendPetit,RendMoy,RendGros
136,1,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.43,0.3761,7.007,0.52,4.81,0.67,0.36,NA,0.0013,0.005,0.018,0.028,0.0021,38,6.5,19.5,12
136,2,1,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.88,0.3632,4.847,0.38,4.48,0.43,0.21,NA,0.0011,0.003,0.004,0.009,0.0017,33,4.9,20.9,7.2
136,2,2,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.97,0.3197,6.185,0.51,3.57,0.71,0.33,NA,8e-4,0.004,0.019,0.04,0.0013,41,6.2,17.1,17.6
136,2,3,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.49,0.3341,6.638,0.48,4.58,0.78,0.35,NA,0.001,0.004,0.018,0.008,6e-4,43.2,4.3,18.9,20
136,2,4,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.44,0.3502,6.699,0.51,4.2,0.77,0.36,NA,9e-4,0.004,0.016,0.012,0.001,47.3,5.3,18.5,23.5
136,2,5,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.78,0.3153,6.148,0.42,4.5,0.63,0.31,NA,0.001,0.004,0.015,0.006,0.0032,46.2,5.1,21.6,19.5
136,2,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,45.61,0.3579,6.218,0.44,4.16,0.53,0.32,NA,0.0011,0.004,0.017,0.006,0.0021,43.4,4.7,16.8,21.9
136,3,1,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.76,0.3695,5.097,0.39,4.23,0.41,0.24,NA,0.001,0.003,0.004,0.006,0.0017,51.1,6.3,18.4,26.4
136,3,2,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.46,0.329,5.758,0.41,3.79,0.63,0.28,NA,8e-4,0.003,0.013,0.007,0.0013,50.3,8.4,18.3,23.6
136,3,3,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,42.44,0.2539,5.851,0.45,4.61,0.73,0.29,NA,7e-4,0.003,0.019,0.007,6e-4,53.6,7.5,22.4,23.7
136,3,4,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.82,0.305,5.794,0.46,4.69,0.51,0.26,NA,9e-4,0.003,0.014,0.01,0.001,46.5,7,18.6,20.9
136,3,5,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.02,0.289,6.17,0.54,4.51,0.68,0.33,NA,9e-4,0.004,0.019,0.007,0.0032,42.7,7.1,21.8,13.7
136,3,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.09,0.3246,6.264,0.42,3.78,0.49,0.29,NA,0.0011,0.003,0.018,0.011,0.0021,44,5.7,18.5,19.8
137,1,1,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.2,0.3178,4.585,0.46,5.07,0.41,0.25,NA,8e-4,0.002,0.003,0.007,0.0012,38,5.6,23.4,9
137,1,2,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.5,0.3166,5.899,0.48,4.33,0.62,0.29,NA,8e-4,0.004,0.014,0.006,0.0016,46,6.2,28.3,11.4
137,1,3,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.78,0.2962,6.215,0.64,5.02,0.67,0.32,NA,9e-4,0.004,0.018,0.008,6e-4,44.8,8.9,19.4,16.4
137,1,4,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.62,0.3041,6.331,0.6,4.63,0.61,0.31,NA,8e-4,0.005,0.019,0.007,0.0014,45,8.4,23,13.6
137,1,5,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.07,0.2917,6.099,0.63,4.75,0.72,0.34,NA,9e-4,0.004,0.015,0.009,8e-4,50.1,10.2,25.3,14.5
137,1,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.7,0.3037,5.779,0.49,4.81,0.55,0.28,NA,0.0017,0.003,0.016,0.008,0.0013,47.5,6.3,26.5,14.8
137,2,1,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.91,0.3021,5.043,0.65,4.18,0.49,0.28,NA,8e-4,0.003,0.007,0.006,0.0012,28.6,5.1,15.2,8.2
137,2,2,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.23,0.3264,6.039,0.6,3.63,0.6,0.33,NA,7e-4,0.004,0.014,0.01,0.0016,51,9.4,21.9,19.7
137,2,3,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,45.26,0.3099,5.943,0.52,4.23,0.56,0.3,NA,7e-4,0.003,0.014,0.007,6e-4,46.2,8.9,22.4,14.9
137,2,4,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.49,0.3123,6.323,0.69,4.47,0.51,0.32,NA,0.0011,0.005,0.014,0.008,0.0014,49.8,7,20.6,22.1
137,2,5,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,45,0.2987,5.96,0.6,4.21,0.56,0.31,NA,8e-4,0.004,0.019,0.008,8e-4,83.2,18.1,41.8,23.3
137,2,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.06,0.3135,6.168,0.57,3.64,0.67,0.34,NA,6e-4,0.003,0.013,0.007,0.0013,53.1,8.3,22.2,22.6
137,3,1,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.59,0.2954,5.39,0.5,4.87,0.49,0.26,NA,6e-4,0.003,0.003,0.005,0.0012,47.9,7.1,27,13.9
137,3,2,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.4,0.2946,5.912,0.58,4,0.56,0.31,NA,8e-4,0.004,0.018,0.011,0.0016,49.1,7.4,25.4,16.4
137,3,3,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.97,0.2935,5.931,0.61,3.55,0.49,0.29,NA,9e-4,0.004,0.013,0.008,6e-4,45.5,8.5,21.3,15.8
137,3,4,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.43,0.3026,6.362,0.64,3.62,0.54,0.32,NA,0.0011,0.005,0.013,0.012,0.0014,44.7,6.6,24.5,13.6
137,3,5,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,44.84,0.3118,5.651,0.35,4.71,0.54,0.27,NA,6e-4,0.003,0.009,0.006,8e-4,43.5,10,21,12.5
137,3,6,2009,46.576389,-72.168333,10% fleur,Goldrush,mid-season,43.7,0.2821,6.426,0.54,2.61,0.56,0.33,NA,7e-4,0.004,0.015,0.007,0.0013,49.7,8.1,23.6,18.1
138,1,1,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.79,0.391,4.431,0.5,3.52,0.55,0.25,NA,0.0013,0.003,0.002,0.01,0.0028,32.7,7.3,18.1,7.3
138,1,2,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.25,0.3725,5.743,0.52,4.07,0.54,0.29,NA,0.0011,0.004,0.015,0.013,7e-4,40.5,10.4,22.2,7.8
138,1,3,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.17,0.3425,6.599,0.61,4.44,0.57,0.31,NA,0.0011,0.004,0.017,0.008,0.001,45.8,9.4,24.7,11.8
138,1,4,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.77,0.357,6.391,0.63,3.14,0.7,0.34,NA,0.0011,0.004,0.017,0.01,0.0026,56.8,8.3,27.1,21.4
138,1,5,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.41,0.3551,6.358,0.58,3.46,0.68,0.31,NA,9e-4,0.004,0.021,0.01,0.0026,47.8,9.9,21.4,16.6
138,2,1,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.76,0.4405,5.127,0.56,3.02,0.41,0.27,NA,0.0013,0.003,0.002,0.011,0.0028,38.6,7,22.8,8.8
138,2,2,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.02,0.3416,6.072,0.58,3.15,0.72,0.34,NA,0.0011,0.004,0.013,0.013,7e-4,54.2,8.8,27.4,17.9
138,2,3,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.24,0.3291,6.459,0.57,3.85,0.7,0.31,NA,0.001,0.004,0.017,0.011,0.001,48,9.2,26.9,11.9
138,2,4,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.39,0.3289,6.214,0.58,3.23,0.73,0.32,NA,0.0021,0.004,0.018,0.014,0.0026,46.1,8.3,24,13.7
138,2,5,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.04,0.3514,5.728,0.57,3.23,0.55,0.29,NA,0.0012,0.004,0.014,0.011,0.0026,48.8,9.2,29.5,10.1
138,3,1,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.24,0.4339,4.931,0.6,4.5,0.66,0.33,NA,0.0011,0.004,0.016,0.012,0.0028,32,8,19.2,4.8
138,3,2,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,45.17,0.3463,5.64,0.51,3.6,0.47,0.27,NA,0.001,0.003,0.015,0.011,7e-4,43.9,9,21,14
138,3,3,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.67,0.3591,6.666,0.57,3.47,0.38,0.35,NA,0.0014,0.004,0.008,0.013,0.001,51.3,9.8,21.7,19.7
138,3,4,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,44.44,0.364,6.532,0.61,3.05,0.66,0.32,NA,0.0011,0.004,0.015,0.01,0.0026,47.4,8.2,24.3,14.9
138,3,5,2009,46.529444,-72.233333,10% fleur,Goldrush,mid-season,43.61,0.3541,5.668,0.57,3.38,0.59,0.3,NA,0.001,0.004,0.019,0.013,0.0026,42.4,11.5,23.9,7
139,1,1,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.74,0.3182,4.936,0.57,3.4,0.52,0.32,NA,0.0012,0.004,0.017,0.018,0.0065,27.8,6.6,16,5.2
139,1,2,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.3,0.3168,7.062,0.61,3.52,0.58,0.4,NA,0.0016,0.005,0.012,0.01,0.0027,35.9,4,22,9.8
139,1,3,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45,0.292,7.011,0.6,4.03,0.52,0.37,NA,0.0014,0.005,0.012,0.012,0.0038,35.3,6.8,21.2,7.3
139,1,4,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.73,0.2857,6.584,0.61,3.12,0.63,0.42,NA,0.0015,0.005,0.015,0.014,0.0047,29.9,6.2,20.5,3.2
139,1,5,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.57,0.3092,6.183,0.6,3.39,0.53,0.39,NA,0.0014,0.005,0.011,0.012,0.0041,41.4,3.7,25,12.7
139,1,6,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.83,0.2927,6.821,0.61,4.05,0.61,0.38,NA,0.0014,0.005,0.015,0.018,0.0031,39.6,6.9,23.6,9.1
139,1,7,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.71,0.2865,6.823,0.57,4.72,0.46,0.4,NA,0.0011,0.004,0.011,0.019,0.0046,53.8,7.9,29.3,16.6
139,2,1,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,46.25,0.3531,5.237,0.56,4.33,0.38,0.34,NA,0.0019,0.005,0.009,0.037,0.0065,38.6,6.8,23,8.8
139,2,2,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.66,0.2902,6.552,0.56,5.16,0.56,0.38,NA,0.0017,0.005,0.017,0.024,0.0027,46.9,6.8,24.7,15.5
139,2,3,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.15,0.3217,7.074,0.61,4.79,0.53,0.36,NA,0.0019,0.006,0.012,0.019,0.0038,37.9,6.2,25.4,6.2
139,2,4,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.2,0.3508,6.36,0.56,2.67,0.54,0.36,NA,0.0014,0.005,0.017,0.018,0.0047,42.8,3.9,22.3,16.6
139,2,5,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.5,0.3099,6.624,0.58,5.21,0.61,0.37,NA,0.0017,0.005,0.015,0.016,0.0041,42.8,4.7,25.9,12.2
139,2,6,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.42,0.3043,6.356,0.57,3.75,0.47,0.42,NA,0.0013,0.004,0.012,0.018,0.0031,37,5.4,21.3,10.2
139,2,7,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.83,0.3003,6.857,0.55,4.09,0.63,0.41,NA,0.0018,0.005,0.014,0.025,0.0046,38.5,3.7,23.7,11.1
139,3,1,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.2,0.3519,5.531,0.52,3.58,0.42,0.43,NA,0.0015,0.004,0.01,0.014,0.0065,44.4,3.9,31.2,9.4
139,3,2,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.29,0.335,6.682,0.58,4.31,0.6,0.53,NA,0.0017,0.005,0.013,0.01,0.0027,39.5,5,23.5,11
139,3,3,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.28,0.3223,6.679,0.58,3.93,0.56,0.49,NA,0.0018,0.005,0.014,0.011,0.0038,37.2,5.6,24.5,7.2
139,3,4,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.74,0.308,6.076,0.57,4.7,0.44,0.48,NA,0.0015,0.004,0.012,0.015,0.0047,37.8,6.5,26.6,4.7
139,3,5,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.25,0.3287,6.472,0.59,3.72,0.56,0.48,NA,0.0017,0.005,0.012,0.019,0.0041,36,4.7,21.1,10.2
139,3,6,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,44.59,0.3429,6.932,0.61,3.74,0.53,0.49,NA,0.0018,0.005,0.012,0.01,0.0031,40,5.7,22.4,12
139,3,7,2009,46.734722,-72.265556,10% fleur,Goldrush,mid-season,45.13,0.3423,6.155,0.56,3.66,0.52,0.44,NA,0.0016,0.004,0.014,0.018,0.0046,37.2,4,21.2,11.9
140,1,1,2010,48.797222,-72.2425,10% fleur,Reba,mid-season,41.47,0.3659,5.05,0.27,5.38,1.79,0.5,NA,NA,NA,NA,NA,NA,26.8,5.4,19,2.4
140,1,2,2010,48.797222,-72.2425,10% fleur,Reba,mid-season,40.29,0.3556,6.193,0.35,5.89,1.94,0.63,NA,NA,NA,NA,NA,NA,40.9,4,28,8.9
140,1,3,2010,48.797222,-72.2425,10% fleur,Reba,mid-season,39.76,0.3071,6.07,0.31,5.86,1.92,0.59,NA,NA,NA,NA,NA,NA,32.3,5.3,25.6,1.3
140,1,4,2010,48.797222,-72.2425,10% fleur,Reba,mid-season,37.14,0.311,5.765,0.3,5.43,1.82,0.57,NA,NA,NA,NA,NA,NA,28.9,6.5,18.5,3.9
140,1,5,2010,48.797222,-72.2425,10% fleur,Reba,mid-season,43.02,0.3587,6.762,0.31,5.39,1.65,0.51,NA,NA,NA,NA,NA,NA,31.2,6.1,22.9,2.2
140,2,1,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,4.9,21.2,2.9
140,2,2,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,6.6,29.1,4
140,2,3,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,5.5,28,6.6
140,2,4,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,5.8,21.8,4.8
140,2,5,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,3,1,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,3.9,24.4,2.6
140,3,2,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8,3.7,33.1,9
140,3,3,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4,3.7,32.6,6.1
140,3,4,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,5.1,26.5,3.1
140,3,5,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,2.5,27,10.9
140,4,1,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7,3.7,24.7,5.4
140,4,2,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,6.9,25.5,2.3
140,4,3,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,5.9,27,1.7
140,4,4,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6,2.8,30.8,12.9
140,4,5,2010,48.797222,-72.2425,NA,Reba,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,5.8,25.5,6.7
141,1,1,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,41.29,0.3643,4.741,0.3,3.71,1.08,0.48,NA,NA,NA,NA,NA,NA,5.2,4.6,0.7,0
141,1,2,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,38.51,0.3315,5.266,0.3,6.7,0.95,0.47,NA,NA,NA,NA,NA,NA,17.1,8.6,8.5,0
141,1,3,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,39.14,0.3564,6.04,0.38,6.13,1.06,0.5,NA,NA,NA,NA,NA,NA,17,7.2,9,0.7
141,1,4,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,37.92,0.3141,5.765,0.35,6.5,1.04,0.46,NA,NA,NA,NA,NA,NA,15.3,7.6,7.2,0.5
141,1,5,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,47.84,0.3903,7.417,0.34,5.91,1.09,0.49,NA,NA,NA,NA,NA,NA,17.2,8.9,8,0.3
141,1,6,2010,46.731667,-72.2675,10% fleur,Goldrush,mid-season,37.16,0.3194,5.721,0.35,6.65,1.13,0.52,NA,NA,NA,NA,NA,NA,18.8,8.8,8.9,1
141,2,1,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.9,3,0
141,2,2,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,7.7,11.8,0.9
141,2,3,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,8,10.1,0
141,2,4,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,9.1,8.5,0.9
141,2,5,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,11.4,0.6
141,2,6,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,7.8,10.1,0.8
141,3,1,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,7.1,2.4,0
141,3,2,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,7,9.8,1.4
141,3,3,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,8.3,9.4,2
141,3,4,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,6.9,11.7,0.9
141,3,5,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8.7,8.6,0.7
141,3,6,2010,46.731667,-72.2675,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,5.1,14.3,1.2
142,1,1,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,43.2,0.5459,4.791,0.38,5.09,1.27,0.24,NA,NA,NA,NA,NA,NA,35.47550313,6.832420313,24.88339766,3.759685156
142,1,2,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,43.11,0.5536,5.628,0.39,5.23,1.09,0.27,NA,NA,NA,NA,NA,NA,42.56592,7.061013333,27.92868083,7.576225833
142,1,3,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,40.06,0.5162,5.638,0.37,4.9,1.2,0.28,NA,NA,NA,NA,NA,NA,52.5829,9.75469,28.77487833,14.05333167
142,1,4,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,39.97,0.5236,6.015,0.36,5.11,1.17,0.29,NA,NA,NA,NA,NA,NA,38.42970956,6.468166912,23.75028603,8.211256618
142,1,5,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,42.75,0.5327,6.431,0.39,5.05,1.17,0.29,NA,NA,NA,NA,NA,NA,38.79857339,7.462775,24.16512823,7.170670161
142,1,6,2010,46.537222,-72.242222,10% fleur,Goldrush,mid-season,42.63,0.5614,6.607,0.2,4.78,0.94,0.25,NA,NA,NA,NA,NA,NA,48.99306583,7.096401667,28.84149167,13.0551725
142,2,1,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52742652,8.360730303,22.90874167,4.257954545
142,2,2,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.94784914,7.653355172,31.40373621,5.890757759
142,2,3,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.30374766,7.294940625,27.61558516,11.39322188
142,2,4,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.77089545,6.470198485,24.70275985,6.597937121
142,2,5,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.36773226,8.610041935,29.96693468,10.79075565
142,2,6,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.81898387,7.025625,29.32430403,13.46905484
142,3,1,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.82479113,7.857620161,24.22354919,11.74362177
142,3,2,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.89988106,9.107291667,32.67270455,11.11988485
142,3,3,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.42914632,7.451754412,28.00239632,5.974995588
142,3,4,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.92492419,7.753872581,27.05696613,11.11408548
142,3,5,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91991765,6.578372794,21.23116324,17.11038162
142,3,6,2010,46.537222,-72.242222,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.90831724,9.898325,30.72647672,9.283515517
143,1,1,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,42.87,0.5116,4.771,0.37,6.4,1.47,0.24,NA,NA,NA,NA,NA,NA,35.24261667,7.79376,21.82419333,5.624663333
143,1,2,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,36.95,0.4486,4.606,0.34,6.63,1.3,0.3,NA,NA,NA,NA,NA,NA,43.36548145,9.486356452,26.60168548,7.277439516
143,1,3,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,39.27,0.422,5.292,0.33,6.87,1.24,0.31,NA,NA,NA,NA,NA,NA,42.87284338,6.246836765,23.17078676,13.45521985
143,1,4,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,39.75,0.49370000000000003,6.064,0.34,6.5,1.26,0.33,NA,NA,NA,NA,NA,NA,51.82517333,7.961334167,28.69785667,15.1659825
143,1,5,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,38.46,0.4561,5.953,0.34,5.29,1.19,0.33,NA,NA,NA,NA,NA,NA,52.439265,9.3893575,28.845655,14.2042525
143,1,6,2010,46.575278,-72.203889,10% fleur,Goldrush,mid-season,44.26,0.6414,7.011,0.38,4.77,1.22,0.33,NA,NA,NA,NA,NA,NA,53.85401771,6.613194792,27.34269167,19.89813125
143,2,1,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.81817813,8.367324219,20.96953906,7.481314844
143,2,2,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.22728516,6.269394531,25.780140629999998,12.17775
143,2,3,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.16083516,8.021897656,27.759025,13.3799125
143,2,4,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.00338281,7.903828125,21.97947266,17.12008203
143,2,5,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.20659167,6.255408333,16.53032576,18.42085758
143,2,6,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.00603942,6.897122115,21.15974135,25.94917596
143,3,1,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.03510379,7.691758333,21.0532197,4.290125758
143,3,2,2010,46.575278,-72.203889,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.55503,6.199500714,21.70672786,12.64880143
