"";"X";"NoEssai";"NoBloc";"NoTraitement";"clrN";"clrP";"clrK";"clrMg";"clrCa";"clrFv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"group_i";"pred_yield"
"2845";2845;399;1;4;0,987838615893401;-1,98972968703292;0,389816447097255;-1,83150568181802;-1,09073045226883;3,53431075812911;"Chieftain";"mid-season";19,66040714;"LY";"4";"LY"
"2848";2848;400;1;1;0,641402253988165;-1,91388519256164;0,554685037906672;-1,97104360640158;-0,912436652347173;3,60127815941556;"Chieftain";"mid-season";12,39159464;"LY";"4";"LY"
"2850";2850;400;1;3;0,936037899557221;-2,00151940085471;0,354175517453289;-1,8604408025948;-1,02069014784298;3,59243693428197;"Chieftain";"mid-season";25,01856036;"LY";"4";"HY"
"2853";2853;400;1;6;0,958134111659042;-2,01553844383022;0,218053777676878;-1,72785637137844;-1,01223633496643;3,57944326083916;"Chieftain";"mid-season";31,17974429;"LY";"4";"LY"
"2854";2854;401;1;1;0,966099489066803;-2,25915594276544;0,225750707022563;-1,81447012150399;-0,733099639270387;3,61487550745045;"Russet Burbank";"late";43,31970125;"HY";"2";"HY"
"2855";2855;401;1;2;0,898318994051875;-2,25244269400806;0,312506663453474;-1,77286961374618;-0,765607103666295;3,58009375391519;"Russet Burbank";"late";39,27708292;"HY";"2";"HY"
"2857";2857;401;1;4;0,925981954667695;-2,31351315740324;0,33737862985902;-1,73036687205762;-0,818738153289281;3,59925759822343;"Russet Burbank";"late";43,12587708;"HY";"2";"HY"
"2858";2858;401;1;5;0,932849854385009;-2,20247712348037;0,405894395431446;-1,7970120153722;-0,971937291769711;3,63268218080583;"Russet Burbank";"late";44,23344375;"HY";"2";"HY"
"2859";2859;401;1;6;1,00252050701708;-2,15758474545312;0,324111628704632;-1,80476337083038;-1,04623343100758;3,68194941156936;"Russet Burbank";"late";48,87137917;"HY";"2";"HY"
"2860";2860;402;1;1;0,957095051144566;-2,13394740221375;-0,595968453761794;-1,35810850580869;-0,470805310807788;3,60173462144746;"Russet Burbank";"late";20,54536167;"LY";"2";"LY"
"2862";2862;402;1;3;0,852943553655964;-2,15942378040256;0,00130039471413346;-1,40375624286128;-0,789389940154449;3,49832601504819;"Russet Burbank";"late";42,19829;"HY";"2";"HY"
"2863";2863;402;1;4;0,867992513053339;-2,09511659045698;0,0656075846597108;-1,50375210420698;-0,904130981657857;3,56939957860877;"Russet Burbank";"late";33,53158083;"LY";"2";"HY"
"2864";2864;402;1;5;0,901988508499504;-1,92236214829887;0,0819587629128606;-1,5345966172901;-1,06013863769499;3,5331501318716;"Russet Burbank";"late";47,18234;"HY";"2";"LY"
"2865";2865;402;1;6;0,8534205926453;-2,09184041698256;0,15945138162394;-1,51452505194773;-0,942455802941022;3,53594929760207;"Russet Burbank";"late";45,92248292;"HY";"2";"LY"
"2866";2866;405;1;1;0,551400724197758;-2,07350159473987;0,556296409462595;-1,57566316650069;-1,05314150297151;3,5946091305517;"AC Chaleur";"early";29,917008;"HY";"2";"LY"
"2867";2867;405;1;2;0,68739953333651;-2,01507962271624;0,352043991415372;-1,50425399895025;-1,01363108250178;3,4935211794164;"AC Chaleur";"early";36,638316;"HY";"2";"HY"
"2868";2868;405;1;3;0,703585951269603;-1,9323529680409;0,35992275529428;-1,552863346336;-1,07412603712151;3,49583364493453;"AC Chaleur";"early";38,2679234;"HY";"2";"HY"
"2869";2869;405;1;4;0,688239269366998;-1,9775258791632;0,338131295398202;-1,50423817471627;-1,01999218875499;3,47538567786926;"AC Chaleur";"early";31,506948;"HY";"2";"HY"
"2870";2870;405;1;5;0,759442064611437;-1,9687639958641;0,225453060408166;-1,53663064067377;-0,99471442983775;3,51521394135601;"AC Chaleur";"early";35,8235625;"HY";"2";"HY"
"2871";2871;406;1;1;0,905019554477685;-2,06937558168817;-0,245722748684166;-1,29618569345469;-0,725640834987079;3,43190530433642;"Waneta";"late";26,26262791;"LY";"2";"LY"
"2874";2874;406;1;4;0,768248615842402;-2,11625007344417;0,231256706941383;-1,38336256423471;-0,844366063502028;3,34447337839713;"Waneta";"late";35,5317907;"HY";"2";"HY"
"2875";2875;406;1;5;0,65075095668912;-2,37171747335591;1,20460718946618;-1,60101205845009;-1,06950622944656;3,18687761509726;"Waneta";"late";33,3145102;"HY";"2";"HY"
"2877";2877;407;1;1;0,621720133289244;-2,33639014847516;0,394474730393219;-1,55143541866209;-0,624673386920644;3,49630409037543;"Amandine";"mid-season";24,8292;"LY";"1";"LY"
"2879";2879;407;1;3;0,562402110260157;-2,32518800467413;0,410676884610956;-1,48893998047351;-0,67062965695956;3,51167864723609;"Amandine";"mid-season";29,254896;"HY";"1";"HY"
"2881";2881;407;1;5;0,556876452619357;-2,29724958630497;0,525010745732045;-1,58575326707683;-0,695246652358392;3,49636230738879;"Amandine";"mid-season";34,53945;"HY";"1";"HY"
"2882";2882;407;1;6;0,525772689168154;-2,29009654143009;0,565489100380659;-1,63617007402343;-0,711911172500094;3,5469159984048;"Amandine";"mid-season";38,07656471;"HY";"1";"HY"
"2885";2885;411;1;3;0,672385201284681;-2,24712769151898;0,344751077821185;-1,62067188545771;-0,545316458953867;3,39597975682469;"FL 1207";"mid-season late";36,069;"HY";"2";"HY"
"2888";2888;411;1;6;0,825740621583722;-2,32847359764924;0,361464853509919;-1,6947498375601;-0,659316450513522;3,49533441062923;"FL 1207";"mid-season late";40,85634;"HY";"2";"HY"
"2889";2889;411;1;7;0,843237841754745;-2,33273048210218;0,29805093820922;-1,67880401469551;-0,62101372054766;3,49125943738139;"FL 1207";"mid-season late";42,27724;"HY";"2";"HY"
"2891";2891;412;1;2;0,781531009070457;-2,55401612260144;0,586898160797053;-1,58893522655785;-1,00911673130491;3,78363891059668;"Goldrush";"mid-season";31,48852143;"LY";"4";"LY"
"2894";2894;412;1;5;0,82637666398815;-2,47163648143877;0,53869459153637;-1,61597037138105;-1,08534212031888;3,80787771761419;"Goldrush";"mid-season";36,82335357;"LY";"4";"LY"
"2896";2896;412;1;7;0,816204911109197;-2,40792026964515;0,522571482040443;-1,63878718210728;-1,04829415560742;3,75622521421021;"Goldrush";"mid-season";39,42571071;"HY";"4";"LY"
"2897";2897;412;1;8;0,76325042256352;-2,38713240585938;0,477921544052495;-1,55422328292428;-1,02615585272378;3,72633957489142;"Goldrush";"mid-season";36,30288214;"LY";"4";"LY"
"2899";2899;413;1;1;0,697381939344174;-2,37788008983312;0,54587868409578;-1,68473290927318;-1,03414534313203;3,85349771879837;"Goldrush";"mid-season";28,95122321;"LY";"4";"LY"
"2902";2902;413;1;4;0,889046812672312;-2,51672343083498;0,524818378750308;-1,73396409158534;-0,985247059870588;3,82206939086829;"Goldrush";"mid-season";41,05218393;"HY";"4";"LY"
"2904";2904;413;1;6;0,872012396673096;-2,47768527094962;0,541303864768633;-1,72737967654973;-1,00683352180167;3,79858220785929;"Goldrush";"mid-season";35,26193929;"LY";"4";"LY"
"2905";2905;413;1;7;0,949394961813288;-2,43579259079138;0,527051815917772;-1,80327003204787;-1,07935119282117;3,84196703792937;"Goldrush";"mid-season";44,10995357;"HY";"4";"HY"
"2906";2906;413;1;8;0,895504271538385;-2,47077684501754;0,461200913711086;-1,66640402934737;-1,0273240700577;3,80779975917315;"Goldrush";"mid-season";38,84018036;"LY";"4";"LY"
"2907";2907;413;1;9;0,894788874774934;-2,52763985164247;0,480514941910076;-1,66264241415587;-0,996163480678084;3,81114192979141;"Goldrush";"mid-season";36,23782321;"LY";"4";"LY"
"2908";2908;414;1;1;0,983986351371628;-2,38112924519308;0,512162222806422;-1,66200657822987;-1,23122366213742;3,77821091138232;"Lanorma";"mid-season";24,35706;"LY";"3";"LY"
"2909";2909;414;1;2;1,03222003090946;-2,34050567667138;0,532166504125381;-1,72959659434841;-1,3146527422857;3,82036847827065;"Lanorma";"mid-season";29,1191775;"LY";"3";"LY"
"2910";2910;414;1;3;1,00098798138443;-2,35755824848873;0,586880730677708;-1,71847828919906;-1,3130131810909;3,80118100671656;"Lanorma";"mid-season";34,193565;"LY";"3";"LY"
"2911";2911;414;1;4;0,972423001741114;-2,37507746045096;0,532686040157073;-1,65595479348775;-1,25907342907098;3,78499664111151;"Lanorma";"mid-season";35,6768475;"LY";"3";"LY"
"2912";2912;414;1;5;0,98847632111586;-2,36768699130675;0,548660252992673;-1,67453981074681;-1,28677427973804;3,79186450768307;"Lanorma";"mid-season";38,877615;"HY";"3";"LY"
"2914";2914;414;1;7;0,986669462774803;-2,37187676709836;0,461336576957855;-1,62743629215086;-1,23877830235908;3,79008532187565;"Lanorma";"mid-season";34,818105;"LY";"3";"LY"
"2915";2915;414;1;8;0,937215422090242;-2,3166413716732;0,492761323689294;-1,67478748550081;-1,23483620132148;3,79628831271595;"Lanorma";"mid-season";36,3013875;"HY";"3";"LY"
"2917";2917;15001;1;1;0,648011908908588;-2,03746939017786;0,340625867651116;-1,72429520951714;-0,711418078567436;3,48454490170273;"Chieftain";"mid-season";14,98;"LY";"4";"LY"
"2919";2919;15001;1;3;0,671673180876538;-2,16255937551364;0,537096804228906;-1,7821000645852;-0,75181415245726;3,48770360745065;"Chieftain";"mid-season";18,38;"LY";"4";"LY"
"2921";2921;15001;2;1;0,668102375469149;-2,20621489651766;0,41686537581718;-1,68506256364115;-0,721703608588029;3,52801331746052;"Chieftain";"mid-season";18,28;"LY";"4";"LY"
"2922";2922;15001;2;2;0,688396653982927;-2,21363080939481;0,51071268516698;-1,74818653227775;-0,765530381420156;3,52823838394281;"Chieftain";"mid-season";24,55;"LY";"4";"LY"
"2923";2923;15001;2;3;0,657221766028857;-2,16967436256615;0,517299294574941;-1,73575689187922;-0,794881218845088;3,52579141268666;"Chieftain";"mid-season";19;"LY";"4";"LY"
"2924";2924;15001;2;4;0,668457115922449;-2,30146364147752;0,544769670638381;-1,72583694606131;-0,706087931904581;3,52016173288258;"Chieftain";"mid-season";23,41;"LY";"4";"LY"
"2926";2926;15002;1;2;0,641758187210349;-2,44626505198269;0,307352319832244;-1,0967323620528;-0,798655298352282;3,39254220534518;"Sifra";"mid-season late";47,51;"LY";"1";"LY"
"2927";2927;15002;1;3;0,615107570603156;-2,41633649850767;0,261873105396575;-1,04529619903022;-0,834782594448016;3,41943461598617;"Sifra";"mid-season late";44,24;"LY";"1";"LY"
"2928";2928;15002;1;4;0,695332539747383;-2,43032048193111;0,189495687699656;-1,07921222399915;-0,734802951370792;3,35950742985401;"Sifra";"mid-season late";54,69;"HY";"1";"LY"
"2929";2929;15002;2;1;0,591720075736531;-2,45793602962712;0,255851458643268;-0,919050614513656;-0,885121755650075;3,41453686541106;"Sifra";"mid-season late";49,45;"LY";"1";"LY"
"2930";2930;15002;2;2;0,607816783833898;-2,49065490553824;0,312691676650194;-1,03146339496197;-0,806549150740547;3,40815899075666;"Sifra";"mid-season late";47,74;"LY";"1";"LY"
"2931";2931;15002;2;3;0,597955969816684;-2,39404892586204;0,266806087853896;-1,05586008985547;-0,828133782350231;3,41328074039717;"Sifra";"mid-season late";51,98;"HY";"1";"LY"
"2932";2932;15002;2;4;0,593124599605503;-2,3992330201733;0,247972003156914;-1,07485844282964;-0,762373584438313;3,39536844467884;"Sifra";"mid-season late";50,47;"HY";"1";"LY"
"2933";2933;15003;1;1;0,69406480903543;-2,01036619757912;0,286338568495117;-1,40519690519532;-1,00937091516279;3,44453064040668;"Ambra";"mid-season";49,28;"LY";"2";"LY"
"2934";2934;15003;1;2;0,715644796009667;-1,94902809350964;0,25418151192283;-1,3968324362399;-1,1148220709722;3,49085629278925;"Ambra";"mid-season";58,02;"HY";"2";"LY"
"2935";2935;15003;1;3;0,739376437242146;-1,97296180180851;0,351009973872512;-1,4209644073321;-1,15220740985584;3,4557472078818;"Ambra";"mid-season";51,54;"LY";"2";"HY"
"2937";2937;15003;2;2;0,666237537851748;-2,02269427826379;0,301808080163609;-1,41346520082416;-0,982100803574746;3,45021466464734;"Ambra";"mid-season";48,81;"LY";"2";"LY"
"2938";2938;15003;2;3;0,667717782937442;-2,08336713036713;0,296169366184194;-1,4045030990006;-0,940002684653943;3,46398576490004;"Ambra";"mid-season";53,6;"LY";"2";"LY"
"2939";2939;15004;1;1;0,736056720395907;-2,06262804628924;0,409377451655111;-1,5573750828496;-1,00535672227851;3,47992567936632;"Goldrush";"mid-season";20,16;"LY";"4";"LY"
"2940";2940;15004;1;2;0,714748917536545;-2,07231465036103;0,315896099012809;-1,48695485813496;-0,976132544755808;3,50475703670245;"Goldrush";"mid-season";17,51;"LY";"4";"LY"
"2941";2941;15004;1;3;0,762403260603254;-2,09520301669799;0,316465077503948;-1,56513497455418;-0,931524474545899;3,51299412769086;"Goldrush";"mid-season";18,26;"LY";"4";"LY"
"2942";2942;15004;1;4;0,763331799868781;-2,06477675844744;0,317824143364906;-1,60723618034638;-0,877833108686094;3,46869010424623;"Goldrush";"mid-season";20,17;"LY";"4";"LY"
"2944";2944;15004;2;2;0,706048885923304;-2,17946055252492;0,388141762893369;-1,50041756321344;-0,894459832047234;3,48014729896892;"Goldrush";"mid-season";19,86;"LY";"4";"LY"
"2945";2945;15004;2;3;0,759458441173219;-2,15531144450635;0,333059834592139;-1,512452975914;-0,936247455858446;3,51149360051345;"Goldrush";"mid-season";17,32;"LY";"4";"LY"
"2946";2946;15004;2;4;0,723979003934022;-2,11082073536818;0,300147030608452;-1,55613114775225;-0,791034682293207;3,43386053087116;"Goldrush";"mid-season";14,45;"LY";"4";"LY"
"2947";2947;15005;1;1;0,643461931868906;-1,95881186117477;0,103551836704511;-1,22953773017285;-1,03260194288001;3,47393776565421;"Pommerelle";"late";32,52;"LY";"1";"LY"
"2949";2949;15005;1;3;0,643051372106024;-2,08403463342527;0,177831360623635;-1,29730852591921;-0,87375615465867;3,43421658127349;"Pommerelle";"late";33,02;"LY";"1";"LY"
"2950";2950;15005;1;4;0,642003939479867;-2,03983042791963;0,104573271821786;-1,27714752380097;-0,871204518431616;3,44160525885056;"Pommerelle";"late";28,99;"LY";"1";"LY"
"2951";2951;15005;2;1;0,70223125707507;-2,08129660901251;0,0835180047649229;-1,28017413400528;-0,868264809057098;3,44398629023489;"Pommerelle";"late";34,6;"LY";"1";"LY"
"2952";2952;15005;2;2;0,654156645321226;-2,07095326463361;0,172317648490261;-1,22045750406592;-1,02748107350577;3,49241754839381;"Pommerelle";"late";35,93;"LY";"1";"LY"
"2954";2954;15005;2;4;0,60505484497957;-2,10659831547695;0,144782764722995;-1,22481908279727;-0,857279305873401;3,43885909444505;"Pommerelle";"late";35,52;"LY";"1";"LY"
"2956";2956;15006;1;2;0,554367312116681;-2,34812026227905;-0,0291779635467559;-1,12269639123975;-0,624181351192621;3,56980865614149;"Carolina";"early";36,11;"LY";"2";"LY"
"2957";2957;15006;1;3;0,598063486749627;-2,18522918051017;0,0760311928149333;-1,26556081123736;-0,851260296470903;3,62795560865388;"Carolina";"early";41,09;"HY";"2";"HY"
"2959";2959;15006;2;1;0,628788275207778;-2,2024444176334;0,088467018729526;-1,32702324609871;-0,832744365651209;3,64495673544602;"Carolina";"early";36,33;"LY";"2";"HY"
"2960";2960;15006;2;2;0,582416648964706;-2,13474434296512;0,134715692348024;-1,36819449793851;-0,836937453344845;3,62274395293574;"Carolina";"early";39,69;"HY";"2";"HY"
"2961";2961;15006;2;3;0,605405038760081;-2,21836983472451;0,131187582546945;-1,33804835973517;-0,81102385400866;3,63084942716131;"Carolina";"early";41,64;"HY";"2";"HY"
"2962";2962;15006;2;4;0,695867758048141;-2,24385447886509;0,0732542014336683;-1,32934521345074;-0,776928333951198;3,58100606678522;"Carolina";"early";38,23;"LY";"2";"LY"
"2963";2963;15007;1;2;0,773758323873902;-2,20665673106405;0,948376442585566;-1,94728936023885;-1,01261002374378;3,44442134858721;"Goldrush";"mid-season";60,92;"HY";"4";"HY"
"2964";2964;15007;1;3;0,753680294174497;-2,19445702379638;0,902867987090302;-1,88014552560093;-0,980721672334107;3,39877594046663;"Goldrush";"mid-season";58,53;"HY";"4";"HY"
"2967";2967;15007;1;6;0,840524151569557;-2,22036031159789;1,02941924006386;-2,00335537748204;-1,11798691802596;3,47175921547247;"Goldrush";"mid-season";64,22;"HY";"4";"HY"
"2968";2968;15007;2;1;0,798871238506512;-2,16008549014771;1,00865378036953;-1,95474862979481;-1,11451211278322;3,4218212138497;"Goldrush";"mid-season";64,9;"HY";"4";"HY"
"2969";2969;15007;2;2;0,773758323873902;-2,20665673106405;0,948376442585566;-1,94728936023885;-1,01261002374378;3,44442134858721;"Goldrush";"mid-season";58,86;"HY";"4";"HY"
"2970";2970;15007;2;3;0,753680294174497;-2,19445702379638;0,902867987090302;-1,88014552560093;-0,980721672334107;3,39877594046663;"Goldrush";"mid-season";56,73;"HY";"4";"HY"
"2971";2971;15007;2;4;0,793270119245167;-2,18235031480802;1,03184330940972;-1,97162486235643;-1,07244391158303;3,40130566009258;"Goldrush";"mid-season";53,94;"HY";"4";"HY"
"2972";2972;15007;2;6;0,840524151569557;-2,22036031159789;1,02941924006386;-2,00335537748204;-1,11798691802596;3,47175921547247;"Goldrush";"mid-season";62,96;"HY";"4";"HY"
"2973";2973;15007;3;1;0,798871238506512;-2,16008549014771;1,00865378036953;-1,95474862979481;-1,11451211278322;3,4218212138497;"Goldrush";"mid-season";53,87;"HY";"4";"HY"
"2974";2974;15007;3;2;0,773758323873902;-2,20665673106405;0,948376442585566;-1,94728936023885;-1,01261002374378;3,44442134858721;"Goldrush";"mid-season";52,06;"HY";"4";"HY"
"2977";2977;15007;3;5;0,789935259573274;-2,20437652440778;0,929002905773033;-1,89680065186572;-1,04040006435566;3,42263907528285;"Goldrush";"mid-season";49,74;"HY";"4";"HY"
"2978";2978;15007;3;6;0,840524151569557;-2,22036031159789;1,02941924006386;-2,00335537748204;-1,11798691802596;3,47175921547247;"Goldrush";"mid-season";57,3;"HY";"4";"HY"
"2979";2979;15008;1;1;0,662277301736212;-2,32247433019959;0,861993907246374;-1,54587850226461;-1,04435348133256;3,38843510481417;"Roko";"mid-season";39,57;"LY";"1";"LY"
"2980";2980;15008;1;2;0,665554437026423;-2,3037912611598;0,819570469500075;-1,53624794753508;-1,00148062605828;3,35639492822667;"Roko";"mid-season";45,88;"HY";"1";"HY"
"2981";2981;15008;1;3;0,665744014185527;-2,3433861509713;0,898763526054491;-1,58473319613934;-1,05159578349574;3,41520759036636;"Roko";"mid-season";47,22;"HY";"1";"LY"
"2984";2984;15008;1;6;0,631614349242214;-2,35806105518293;0,752678427939898;-1,46643509276735;-0,898779305376646;3,33898267614481;"Roko";"mid-season";44,9;"HY";"1";"HY"
"2985";2985;15008;2;1;0,662277301736212;-2,32247433019959;0,861993907246374;-1,54587850226461;-1,04435348133256;3,38843510481417;"Roko";"mid-season";35,96;"LY";"1";"LY"
"2986";2986;15008;2;2;0,665554437026423;-2,3037912611598;0,819570469500075;-1,53624794753508;-1,00148062605828;3,35639492822667;"Roko";"mid-season";44,11;"HY";"1";"HY"
"2987";2987;15008;2;3;0,665744014185527;-2,3433861509713;0,898763526054491;-1,58473319613934;-1,05159578349574;3,41520759036636;"Roko";"mid-season";27,4;"LY";"1";"LY"
"2988";2988;15008;2;4;0,576419277806552;-2,32871927761948;0,87645457880274;-1,53328370827336;-0,913919972769478;3,32304910205303;"Roko";"mid-season";40,96;"LY";"1";"LY"
"2989";2989;15008;2;5;0,679619322301819;-2,24314998089386;0,791051895622066;-1,57137451896076;-1,03845698883585;3,38231027076658;"Roko";"mid-season";42,56;"HY";"1";"HY"
"2992";2992;15008;3;2;0,665554437026423;-2,3037912611598;0,819570469500075;-1,53624794753508;-1,00148062605828;3,35639492822667;"Roko";"mid-season";37,43;"LY";"1";"HY"
"2993";2993;15008;3;3;0,665744014185527;-2,3433861509713;0,898763526054491;-1,58473319613934;-1,05159578349574;3,41520759036636;"Roko";"mid-season";38,38;"LY";"1";"LY"
"2995";2995;15008;3;5;0,679619322301819;-2,24314998089386;0,791051895622066;-1,57137451896076;-1,03845698883585;3,38231027076658;"Roko";"mid-season";17,4;"LY";"1";"HY"
"2998";2998;15009;1;2;0,579683505146817;-2,48464206524247;0,811562726516593;-1,24035400576211;-0,978264850236496;3,31201468957766;"Chieftain";"mid-season";24,72;"LY";"4";"HY"
"2999";2999;15009;1;3;0,633613858353085;-2,40021146595136;0,771676249268658;-1,31183094088548;-1,03293820817802;3,33969050739312;"Chieftain";"mid-season";38,71;"HY";"4";"HY"
"3000";3000;15009;1;4;0,677400935443727;-2,34503500787357;0,669229751465697;-1,3414070576633;-1,03839820012832;3,37820957875577;"Chieftain";"mid-season";35,6;"HY";"4";"HY"
"3001";3001;15009;1;5;0,635635672160961;-2,43691921290142;0,776355033717852;-1,37492266377729;-1,01360367353566;3,41345484433556;"Chieftain";"mid-season";34,86;"HY";"4";"HY"
