"";"NoEssai";"NoBloc";"NoTraitement";"clr_N";"clr_P";"clr_K";"clr_Mg";"clr_Ca";"clr_Fv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"ionomicGroup"
"830";55;2;1;0,745784746770135;-2,06142496525735;0,484700306958548;-1,44705866255052;-1,25386743351966;3,53186600759886;"Superior";"early mid-season";55,810755;"HY";"4"
"831";55;2;2;0,700047615551436;-2,07877165643898;0,745208011670289;-1,59326384065728;-1,31040105464145;3,53718092451598;"Superior";"early mid-season";54,9549;"HY";"4"
"832";55;2;3;0,659357560723245;-2,05104281772392;0,653078105238402;-1,53435207450553;-1,2335979204864;3,5065571467542;"Superior";"early mid-season";54,7071525;"HY";"4"
"833";55;2;4;0,729163688360073;-2,05003194795545;0,668068589000262;-1,6147138766976;-1,26987339040587;3,53738693769859;"Superior";"early mid-season";46,9143675;"HY";"4"
"834";55;2;5;0,734014128583352;-1,93957518457428;0,672083170852862;-1,63847009179036;-1,36083835519208;3,53278633212051;"Superior";"early mid-season";48,5359875;"HY";"4"
"835";55;2;6;0,754495806309564;-2,06334259377762;0,717028268904212;-1,63725819846672;-1,32438587718638;3,55346259421696;"Superior";"early mid-season";52,88283;"HY";"4"
"836";55;2;7;0,712819551403935;-2,02723815290382;0,702790954917167;-1,63192541625967;-1,31905309497933;3,56260615782172;"Superior";"early mid-season";51,89184;"HY";"4"
"837";55;2;8;0,695641927465876;-2,00571928548554;0,527548435995885;-1,47350247173823;-1,20991795086551;3,46594934462751;"Superior";"early mid-season";54,0314775;"HY";"4"
"838";55;2;9;0,695161729494267;-2,05570846879087;0,609782117892543;-1,53246032502632;-1,28733786699334;3,57056281342372;"Superior";"early mid-season";51,1936425;"HY";"4"
"839";55;2;10;0,690631069931251;-2,0457636041801;0,780069632578491;-1,66135190526977;-1,33711223708419;3,57352704402432;"Superior";"early mid-season";46,0134675;"HY";"4"
"840";56;1;1;0,716324172367032;-2,20118912632671;0,854607387969927;-2,06765773370219;-1,16817412014442;3,86608941983637;"AC Belmont";"early";19,86985;"LY";"3"
"841";56;1;2;0,81070124855079;-2,10753940835417;0,806699830948641;-1,98493708626183;-1,39288602257326;3,86796143768983;"AC Belmont";"early";21,75173;"LY";"3"
"842";56;1;3;0,864748464650531;-2,12137255099335;0,727069513764694;-1,99877022890101;-1,32504113419817;3,85336593567731;"AC Belmont";"early";21,08106;"LY";"3"
"843";56;1;4;0,961637040746175;-2,15881070523984;0,674402638816372;-1,96210041099379;-1,32401300761687;3,80888444428796;"AC Belmont";"early";24,47445;"LY";"3"
"844";56;1;5;0,868384367456111;-2,08715071634647;0,748412805054703;-2,01018967521034;-1,31704249465039;3,79758571369638;"AC Belmont";"early";23,07305;"LY";"3"
"845";57;1;1;0,861388852686475;-1,83896514178126;0,483422578508961;-1,81427252919089;-1,25117847687914;3,55960471665586;"Estima";"mid-season";32,93433;"LY";"4"
"846";57;1;2;0,914026930221043;-1,93855252328955;0,481214824327489;-1,74280794616345;-1,2454053427296;3,53152405763407;"Estima";"mid-season";33,01155;"LY";"4"
"847";57;1;3;0,940283857096322;-1,96986108645671;0,395571910196999;-1,68895870099031;-1,17405975183668;3,49702377199038;"Estima";"mid-season";39,69537;"LY";"4"
"848";57;1;4;0,961080738477199;-1,91696464864408;0,457344625148414;-1,79633666085546;-1,19849966009984;3,49337560597377;"Estima";"mid-season";35,60271;"LY";"4"
"849";57;1;5;1,00914910353089;-1,93574090172754;0,416993974951978;-1,82752731708731;-1,25698245861969;3,59410759895167;"Estima";"mid-season";30,96522;"LY";"4"
"850";58;1;1;0,806283956759274;-1,98685116372953;0,697101485793617;-1,91785829224258;-1,38723004118041;3,78855405459964;"Goldrush";"mid-season";24,56883;"LY";"4"
"851";58;1;2;0,8653038047686;-2,03501828398073;0,598308370925541;-1,88659827886246;-1,40374650713887;3,86175089428792;"Goldrush";"mid-season";28,51992;"LY";"4"
"852";58;1;3;0,952300051270208;-1,93730512935576;0,550470962860192;-1,87061375485709;-1,49793846957192;3,80308633965436;"Goldrush";"mid-season";25,41825;"LY";"4"
"853";58;1;4;0,998751949793894;-2,07215915091531;0,533375486661304;-1,83374812747031;-1,39843005621247;3,7722098981429;"Goldrush";"mid-season";29,16342;"LY";"4"
"854";58;1;5;1,00048830221942;-2,06140617358824;0,614120835808414;-1,94807748828123;-1,43013439674638;3,825008920588;"Goldrush";"mid-season";27,70911;"LY";"4"
"855";59;1;1;0,865003113189983;-1,96004550210819;0,598093386350817;-1,82284438059471;-1,28171340733339;3,60150679049549;"Kanona";"mid-season";20,32173;"LY";"3"
"856";59;1;2;0,888889973619409;-1,96096611538303;0,588019391089489;-1,87640872735497;-1,23883139794984;3,59929687597894;"Kanona";"mid-season";20,70783;"HY";"3"
"857";59;1;3;0,93642165102494;-2,01970316793427;0,621732284085954;-1,86555248810701;-1,34336310569071;3,6704648266211;"Kanona";"mid-season";21,20976;"HY";"3"
"858";59;1;4;0,990792979827977;-2,08207178792729;0,659962265990523;-1,91217275113189;-1,37057546869914;3,71406476193982;"Kanona";"mid-season";19,70397;"LY";"3"
"859";59;1;5;0,859902058420317;-2,04963961558357;0,625620762695652;-1,84604066034233;-1,19316737892032;3,60332483373025;"Kanona";"mid-season";17,42598;"LY";"3"
"860";60;1;1;0,932264531685219;-1,84266519825654;0,637019507550313;-1,97619659088106;-1,5472009853627;3,79677873526476;"Nordonna";"mid-season";26,70525;"LY";"2"
"861";60;1;2;0,891760547047834;-1,79258754174759;0,595431107554871;-1,87714492977565;-1,51168515628118;3,69422597320172;"Nordonna";"mid-season";26,19045;"LY";"2"
"862";60;1;3;1,01037919403326;-1,82087144085511;0,579774865315148;-1,95008317233512;-1,60380693561728;3,78460748945911;"Nordonna";"mid-season";26,22906;"LY";"2"
"863";60;1;4;0,97381264286648;-1,8336949705265;0,617310127585817;-1,92330712921619;-1,53889543030586;3,70477475959625;"Nordonna";"mid-season";28,0566;"LY";"2"
"864";60;1;5;0,941583050606479;-1,90023289065872;0,66711742834035;-1,9647714117963;-1,47414849534782;3,73045231885602;"Nordonna";"mid-season";22,62546;"LY";"2"
"865";61;1;1;0,871668423219316;-1,88610521323532;0,591421329255053;-1,85711767636207;-1,40513255261902;3,68526568974204;"Pike";"mid-season";39,225186;"LY";"3"
"866";61;1;2;0,879491587080004;-1,9485614064169;0,606726040132897;-1,83077837076052;-1,38894561848148;3,682067768446;"Pike";"mid-season";40,558518;"HY";"3"
"867";61;1;3;0,948959780435365;-2,01239520404101;0,629122151415108;-1,85333050941133;-1,42844731544606;3,71609109704793;"Pike";"mid-season";44,900856;"HY";"3"
"868";61;1;4;0,999481486807927;-1,953631200514;0,551190758974939;-1,88693982601533;-1,49228563401138;3,78218441475785;"Pike";"mid-season";41,207166;"HY";"3"
"869";61;1;5;0,944531196953199;-1,88957301575882;0,577498766393147;-1,88957301575882;-1,45425494450097;3,71137101267227;"Pike";"mid-season";41,873832;"HY";"3"
"870";62;1;1;0,789126927919007;-2,03310193729191;0,693816748114682;-1,75438853482289;-1,43348081474279;3,7380276108239;"Reba";"mid-season";24,49161;"LY";"2"
"871";62;1;2;0,869772746616572;-2,11197328496268;0,593604726994142;-1,6942380842627;-1,34736714042059;3,69020103603525;"Reba";"mid-season";27,36162;"LY";"2"
"872";62;1;3;0,969036616599164;-2,0849645650788;0,600612780171348;-1,76988351843891;-1,42955771250171;3,71475639924891;"Reba";"mid-season";28,45557;"LY";"2"
"873";62;1;4;0,966848049053727;-2,10344183100304;0,5617266426159;-1,71039924289344;-1,4102946504431;3,69556103266996;"Reba";"mid-season";31,10679;"LY";"2"
"874";62;1;5;0,993387822440909;-2,07850696150327;0,587283430309055;-1,75692333737581;-1,38535978094333;3,64011882707244;"Reba";"mid-season";26,57655;"LY";"2"
"875";63;1;1;0,760184689721656;-2,08216327693298;0,615162960806256;-1,89984172013902;-1,20669453957908;3,81335188612317;"Russet Burbank";"late";34,7972625;"LY";"2"
"876";63;1;2;0,851957582760607;-2,05641360231217;0,593572797835281;-1,94721431034718;-1,23697269642793;3,79507022849138;"Russet Burbank";"late";40,99095;"HY";"2"
"877";63;1;3;0,942004849650672;-2,03176384273761;0,487044358726076;-1,9025521112576;-1,19436705333311;3,69963379895157;"Russet Burbank";"late";44,59455;"HY";"2"
"878";63;1;4;0,897025798319591;-2,02935639709961;0,496372247208648;-1,81963586611754;-1,21104607358566;3,66664029127456;"Russet Burbank";"late";47,0044575;"HY";"2"
"879";63;1;5;0,951374241098498;-1,95992397648016;0,466875042500556;-1,89740361949883;-1,26677679592022;3,70585510830016;"Russet Burbank";"late";41,0134725;"HY";"2"
"880";64;1;1;0,672937838756734;-2,18176245549729;0,619264202063024;-1,7021893752354;-1,07041114105175;3,66216093096469;"Shepody";"mid-season";24,51735;"LY";"4"
"881";64;1;2;0,713686733994865;-2,22872590202634;0,565266728876592;-1,61562142913993;-1,04417118355751;3,60956505185233;"Shepody";"mid-season";28,86741;"LY";"4"
"882";64;1;3;0,842398514039506;-2,21883335713161;0,403603091247612;-1,56490688972494;-1,08248074048065;3,62021938205008;"Shepody";"mid-season";31,60872;"HY";"4"
"883";64;1;4;0,873348890643724;-2,10659269700394;0,309321081297106;-1,53749816511398;-1,12576344399222;3,58718433416931;"Shepody";"mid-season";32,35518;"HY";"4"
"884";64;1;5;0,819651954025389;-2,20149534500934;0,408029637040901;-1,54608849243224;-1,07849160321707;3,59839384959236;"Shepody";"mid-season";29,22777;"LY";"4"
"885";65;1;1;0,90416670050815;-2,10098535299789;0,69367932094109;-1,74431040905916;-1,40783817243795;3,65528791304575;"Superior";"early mid-season";40,8332925;"HY";"4"
"886";65;1;2;0,857314619980042;-2,18650210141205;0,759884298038791;-1,72113885172281;-1,30795169752074;3,59839373263676;"Superior";"early mid-season";43,6260825;"HY";"4"
"887";65;1;3;0,850470507477279;-2,13938244774055;0,7257697388235;-1,72248864380876;-1,28717057255092;3,57280141779944;"Superior";"early mid-season";49,2567075;"HY";"4"
"888";65;1;4;0,926851566456901;-2,28434265639335;0,713561170674149;-1,73095741820856;-1,29270248727741;3,66758982474827;"Superior";"early mid-season";44,6170725;"HY";"4"
"889";65;1;5;0,879163711485107;-2,22614019849817;0,773584096325354;-1,73144395666207;-1,33414215919306;3,63897850654285;"Superior";"early mid-season";44,59455;"HY";"4"
"890";66;1;1;0,811902830726508;-1,91209791278534;0,699268616684733;-1,94195087593502;-1,31132405235641;3,65420139366553;"Superior";"early mid-season";43,87383;"HY";"4"
"891";66;1;2;0,833197344825519;-1,94992597099606;0,617157858994108;-1,81987284274786;-1,229379816248;3,5488234261723;"Superior";"early mid-season";44,756712;"HY";"4"
"892";66;1;3;0,924764329086877;-1,99447951890338;0,579750647632633;-1,80210762625592;-1,30133233834343;3,59340450678322;"Superior";"early mid-season";52,666614;"HY";"4"
"893";66;1;4;0,994449551396245;-2,03879602317718;0,521178199644243;-1,75921116095802;-1,32964850127079;3,6120279343655;"Superior";"early mid-season";55,351296;"HY";"4"
"894";66;1;5;0,960941900945967;-2,093059280732;0,597053219683543;-1,80537720828022;-1,2457614203448;3,58620278872751;"Superior";"early mid-season";48,756708;"HY";"4"
"895";67;1;1;0,724809690666195;-2,0890127060479;0,405650118685464;-1,52102866844196;-0,990400417379791;3,46998198251799;"Yukon Gold";"mid-season";31,31271;"HY";"1"
"896";67;1;2;0,88297687967404;-2,0078998012321;0,566330365303914;-1,76673774441521;-1,25591212064922;3,58124242131857;"Yukon Gold";"mid-season";26,3835;"LY";"1"
"897";67;1;3;0,817037589650919;-2,07451192559515;0,28691366742183;-1,51057647651521;-1,03841999390837;3,51955713894598;"Yukon Gold";"mid-season";27,51606;"LY";"1"
"898";67;1;4;0,832002610398164;-2,10040252920455;0,376899521198228;-1,51937264676531;-1,07512151362199;3,48599455799547;"Yukon Gold";"mid-season";21,51864;"LY";"1"
"899";67;1;5;0,853058721004448;-2,13457634231692;0,350330307471077;-1,5612303615696;-1,02526876453207;3,51768643994306;"Yukon Gold";"mid-season";27,912885;"LY";"1"
"900";68;1;1;0,717258330428095;-2,10461646474407;0,831011884740215;-2,39229853719585;-0,875951047827763;3,82459583459938;"Superior";"early mid-season";38,97222222;"HY";"4"
"901";68;1;2;0,659516696028774;-2,10243876990964;0,753146871901111;-2,18248147758318;-0,871898938198981;3,74415561776191;"Superior";"early mid-season";47,22222222;"HY";"4"
"902";68;1;3;0,784940260626007;-2,03425370088976;0,6095542314841;-2,13961421654758;-0,881574190951371;3,66094761627861;"Superior";"early mid-season";48,22222222;"HY";"4"
"903";68;1;4;0,844230770717518;-1,91692925569864;0,497359826875406;-2,08123230698992;-1,03141018249124;3,68798114758687;"Superior";"early mid-season";50,22222222;"HY";"4"
"904";68;1;5;0,78112093104855;-1,97211506267542;0,674059734708706;-2,19525861398963;-1,01660361764798;3,72879662855576;"Superior";"early mid-season";44,61111111;"HY";"4"
"905";68;1;6;0,765133027226121;-1,81107747122997;0,54820296544062;-2,1364998716646;-1,07710829614977;3,7113496463776;"Superior";"early mid-season";53,30555556;"HY";"4"
"906";68;1;7;0,771084000826084;-2,02028558505707;0,729119801727052;-2,1256461007149;-1,02703381204679;3,67276169526563;"Superior";"early mid-season";48,44444444;"HY";"4"
"907";68;1;8;0,846373562611421;-1,94518727136396;0,531622168191422;-2,1602986509809;-0,997147841175224;3,72463803271724;"Superior";"early mid-season";50,86111111;"HY";"4"
"908";68;1;9;0,930301076298228;-1,94853486513577;0,478264153844947;-2,08668520361659;-1,09206262847253;3,71871746708171;"Superior";"early mid-season";49,38888889;"HY";"4"
"909";68;2;1;0,725277086513624;-2,10156305055807;0,836540110159281;-2,37599989625983;-0,866091579172767;3,78183732931777;"Superior";"early mid-season";39,27777778;"HY";"4"
"910";68;2;2;0,713596980431275;-2,09736629935228;0,711590067058374;-2,17432734048841;-0,860603672203355;3,7071102645544;"Superior";"early mid-season";46,58333333;"HY";"4"
"911";68;2;3;0,9016972396494;-1,9307314829464;0,46108474377559;-2,15387503426061;-1,0552627455925;3,77708727937451;"Superior";"early mid-season";45,72222222;"HY";"4"
"912";68;2;4;0,782544037971372;-2,07055147522007;0,616592041062824;-2,0038601007214;-0,983500008953039;3,65877550586032;"Superior";"early mid-season";50,25;"HY";"4"
"913";68;2;5;0,703533688324281;-2,15580596032416;0,681922064086587;-2,01270511668348;-0,903042991828788;3,68609831642555;"Superior";"early mid-season";42,55555556;"HY";"4"
"914";68;2;6;0,659729949970522;-2,02855633276373;0,717473116403699;-2,06134615558672;-0,91924875497887;3,63194817695509;"Superior";"early mid-season";51,16666667;"HY";"4"
"915";68;2;7;0,759107335221657;-1,86112308140955;0,578805573095374;-2,0434446382035;-1,08793319317607;3,65458800447209;"Superior";"early mid-season";44,66666667;"HY";"4"
"916";68;2;8;0,850368109122139;-1,92553542555136;0,505882539285657;-2,09543446234675;-1,0474659064974;3,71218514598772;"Superior";"early mid-season";49,52777778;"HY";"4"
"917";68;2;9;0,782464057140255;-1,98758237371362;0,572547697311971;-2,12111376633814;-0,888970085045508;3,64265447064504;"Superior";"early mid-season";52,19444444;"HY";"4"
"918";68;3;1;0,726840634847763;-2,04454544142626;0,678772231806741;-2,21159952608942;-0,958836557594056;3,80936865845523;"Superior";"early mid-season";36,61111111;"HY";"4"
"919";68;3;2;0,69353870315025;-2,08551058609247;0,712222317948332;-2,20329362174886;-0,8380526698268;3,72109585656956;"Superior";"early mid-season";42,83333333;"HY";"4"
"920";68;3;3;0,795588111155743;-2,09854639996694;0,609503801135266;-2,06345508015567;-0,908962333093107;3,66587190092472;"Superior";"early mid-season";50,16666667;"HY";"4"
"921";68;3;4;0,813657432456912;-2,01739671947572;0,550113458847491;-2,08638959096267;-0,941257286659668;3,68127270579366;"Superior";"early mid-season";51,97222222;"HY";"4"
"922";68;3;5;0,780594673021533;-2,12549650623896;0,658599822852306;-2,08912886206808;-0,899544795194244;3,67497566762744;"Superior";"early mid-season";49,41666667;"HY";"4"
"923";68;3;6;0,781734012326364;-2,03626615676748;0,602791172847779;-2,07016770844316;-0,93765386809937;3,65956254813587;"Superior";"early mid-season";47,52777778;"HY";"4"
"924";68;3;7;0,820563456731357;-1,90431406450338;0,557603067059923;-2,10498475996553;-1,07008828568353;3,70122058636115;"Superior";"early mid-season";50,69444444;"HY";"4"
"925";68;3;8;0,816047742059608;-2,00493424019675;0,657653586828706;-2,14803508383742;-1,01168246718646;3,69095046233231;"Superior";"early mid-season";49,25;"HY";"4"
"926";68;3;9;0,784019143924468;-1,87818101106667;0,676027104563457;-2,2036034115013;-1,00735265326927;3,6290908273493;"Superior";"early mid-season";46,44444444;"HY";"4"
"927";69;1;1;0,502176183699807;-1,90806678400075;0,636156442943671;-2,26474172793948;-0,776664672509648;3,8111405578064;"Snowden";"late";36,63888889;"HY";"4"
"928";69;1;2;0,617751542768514;-1,95689424177436;0,456038908388556;-2,06225475743218;-0,814796841166507;3,76015538921597;"Snowden";"late";38,88888889;"HY";"4"
"929";69;1;3;0,675200265000275;-1,8707104412511;0,491360105029131;-2,21365519237793;-0,897978398471988;3,81578366207161;"Snowden";"late";42,63888889;"HY";"4"
"930";69;1;4;0,845311127498366;-1,86430647204386;0,511966336741348;-2,17179117179182;-1,03395816997043;3,71277834956639;"Snowden";"late";39,44444444;"HY";"4"
"931";69;1;5;0,737697387023146;-1,92190634084114;0,461682536305995;-2,05543773346566;-0,944990987150547;3,7229551381282;"Snowden";"late";31,91666667;"LY";"4"
"932";69;1;6;0,790802615419637;-1,9145355781791;0,5703710716089;-2,12217494295734;-1,0495381406925;3,7250749748004;"Snowden";"late";34,91666667;"LY";"4"
"933";69;1;7;0,817349855488896;-1,90354676876882;0,466413726698;-2,10421746423097;-0,981213722438699;3,70521437325159;"Snowden";"late";39,94444444;"HY";"4"
"934";69;1;8;0,787985473400945;-1,90445330502355;0,535332909483977;-2,13497696363539;-0,953477015161508;3,66958890093553;"Snowden";"late";42,66666667;"HY";"4"
"935";69;1;9;0,798979116479259;-1,96556955852821;0,613699852708072;-2,13546859532361;-0,976958165074433;3,66531734973892;"Snowden";"late";40,91666667;"HY";"4"
"936";69;2;1;0,577439374420485;-2,0610887146426;0,537477253617927;-2,13804975577872;-0,674794353522704;3,75901619590561;"Snowden";"late";36,55555556;"HY";"4"
"937";69;2;2;0,588623688748274;-1,98477791131958;0,522856989545976;-2,09397720328457;-0,798196849705514;3,76547128601542;"Snowden";"late";37,91666667;"HY";"4"
"938";69;2;3;0,624196180331774;-1,96045177862745;0,60184153477597;-2,23670515525561;-0,816888102097075;3,78800732087239;"Snowden";"late";36,44444444;"HY";"4"
"939";69;2;4;0,816409795729151;-1,81999094705754;0,485447214918908;-2,15646318367876;-1,05785089501065;3,73244801509888;"Snowden";"late";36,18333333;"HY";"4"
"940";69;2;5;0,783447981390326;-1,93455255056505;0,525036291238658;-2,24470747886889;-0,904933133383894;3,77570889018886;"Snowden";"late";38,25;"HY";"4"
"941";69;2;6;0,809554007530437;-1,85725323503772;0,57582834688569;-2,21826658057505;-1,06330135535581;3,75343881655246;"Snowden";"late";34,75;"LY";"4"
"942";69;2;7;0,781625745038251;-1,96481769709721;0,522773518061461;-2,22075107123441;-0,824093923078972;3,70526342831088;"Snowden";"late";37,27777778;"HY";"4"
"943";69;2;8;0,833717714442413;-1,89769383657297;0,543334807042975;-2,17532557317125;-1,01217476336557;3,7081416516244;"Snowden";"late";38,02777778;"HY";"4"
