NoEssai;NoBloc;NoTraitement;Entreprise;NoChamp;Region;Localisation;Annee;test_type;NtotDose;PtotDose;KtotDose;LatDD;LonDD;Cultivar;Maturite;Maturity5;MaturiteAAC;Destination;DatePlantation;DOYplantation;DensitePlants;PrecedantCultural;GestionResidus;PrecCropFiveClasses;MOmethode;MOouCtot;Csol;Nsol;pHactifMethode;pHcacl2;pH1dans1;ExtractifMethode;DosageMethode;Ssol;Psol;Ksol;CaSol;MgSol;Bsol;CuSol;ZnSol;MnSol;FeSol;AlSol;AlSolTabi;KnonEchExtractifMethode;KnonEchDosage; KnonEchSol ;GranulometrieDate;TextureClasse;SableMesure;LimonMesure;ArgileMesure;DensiteApp;SableMesure_20_40_print;LimonMesure_20_40_print;ArgileMesure_20_40_print;Densite App_20_40_print;GranulometrieDate2;SableMesure_0_20_aut;LimonMesure_0_20_aut;ArgileMesure_0_20_aut;DensiteApp_0_20_aut;SableMesure_20_40_aut;LimonMesure_20_40_aut;ArgileMesure_20_40_aut;Densite App_20_40_aut;SerieSol;Classe drainage;AnalyseFoliaireStade;AnalyseFoliaireC;AnalyseFoliaireS;AnalyseFoliaireN;AnalyseFoliaireP;AnalyseFoliaireK;AnalyseFoliaireCa;AnalyseFoliaireMg;AnalyseFoliaireB;AnalyseFoliaireCu;AnalyseFoliaireZn;AnalyseFoliaireMn;AnalyseFoliaireFe;AnalyseFoliaireAl;AnalyseFoliaireSi;DateRecolte;DOYrecolte;Long_SC;RendGrosCalibre;RendGros;RendMoyCalibre;RendMoy;RendPetitCalibre;RendPetit;RendRejetCalibre;RendRejet;RendVendable;RendTotal;PoidsSpec;AnalyseTubercule_MatiereSecheRecolte;AnalyseTubercule_Crecolte;AnalyseTubercule_Srecolte;AnalyseTubercule_Nrecolte;AnalyseTubercule_Precolte;AnalyseTubercule_Krecolte;AnalyseTubercule_CaRecolte;AnalyseTubercule_MgRecolte;AnalyseTubercule_Brecolte;AnalyseTubercule_CuRecolte;AnalyseTubercule_ZnRecolte;AnalyseTubercule_MnRecolte;AnalyseTubercule_FeRecolte;AnalyseTubercule_AlRecolte;AnalyseTubercule_SiRecolte
15010;1;2;Plaurent;6;Outaouais;NDPaix;2017;P;178;100;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;40.65;0.41502;5.4186;0.28597;6.15098;1.34319;0.6826;0.00312;0.00131;0.00916;0.0271;0.01127;0.00284;0.0103;02/10/17;275;117;? 2 3/4 po;4.08;2 à 2 3/4 po;21.85;1 1/2 - 2 po;17.84;< 1 1/2 po;0.78;43.77;44.55;1.0877;;40.203;0.1714;1.3252;0.2143;2.2034;0.0233;0.1155;0.0007;0.0007;0.0019;0.0008;0.0039;0.0055;0.0023
15010;1;3;Plaurent;6;Outaouais;NDPaix;2017;P;178;125;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;36.489;0.45069;5.2311;0.33592;6.08133;1.25159;0.68381;0.0034;0.00135;0.00956;0.02545;0.01128;0.00403;0.01194;02/10/17;275;117;? 2 3/4 po;10.6;2 à 2 3/4 po;22.14;1 1/2 - 2 po;12.86;< 1 1/2 po;1.17;45.6;46.78;1.0807;;42.219;0.1668;1.2005;0.1877;1.9842;0.0228;0.1106;0.0006;0.0006;0.0018;0.0007;0.0024;0.004;0.0018
15010;1;4;Plaurent;6;Outaouais;NDPaix;2017;P;178;150;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.096;0.41565;5.2861;0.30458;6.01006;1.24353;0.62985;0.00329;0.00122;0.00945;0.02416;0.0098;0.00452;0.01092;02/10/17;275;117;? 2 3/4 po;3.64;2 à 2 3/4 po;21.89;1 1/2 - 2 po;19.27;< 1 1/2 po;1.67;44.8;46.47;1.0781;;42.286;0.1435;1.282;0.1809;1.7811;0.0311;0.0967;0.0006;0.0005;0.0017;0.0006;0.0027;0.0053;0.0024
15010;1;5;Plaurent;6;Outaouais;NDPaix;2017;P;178;175;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.194;0.41193;5.3398;0.31761;6.24024;1.16471;0.59064;0.00343;0.00121;0.00917;0.02368;0.00776;0.00134;0.01004;02/10/17;275;117;? 2 3/4 po;10.33;2 à 2 3/4 po;23.98;1 1/2 - 2 po;12.54;< 1 1/2 po;1.49;46.85;48.34;1.0793;;42.832;0.1506;1.4188;0.2307;2.0378;0.0408;0.1187;0.0007;0.0006;0.002;0.0008;0.0046;0.008;0.0033
15010;1;6;Plaurent;6;Outaouais;NDPaix;2017;P;178;200;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.029;0.44207;5.4977;0.34561;5.65566;1.28671;0.6634;0.00368;0.00129;0.00987;0.02693;0.00902;0.00212;0.01092;02/10/17;275;117;? 2 3/4 po;8.21;2 à 2 3/4 po;20.74;1 1/2 - 2 po;18.21;< 1 1/2 po;1.14;47.15;48.29;1.0817;;42.393;0.1347;1.2675;0.2043;1.8179;0.0322;0.099;0.0006;0.0005;0.0018;0.0007;0.0025;0.0039;0.0017
15010;2;1;Plaurent;6;Outaouais;NDPaix;2017;P;178;75;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.946;0.4392;5.5431;0.30705;6.41158;1.27595;0.63973;0.00349;0.00144;0.00999;0.02645;0.00894;0.00202;0.01107;02/10/17;275;117;? 2 3/4 po;13.01;2 à 2 3/4 po;21.07;1 1/2 - 2 po;13.96;< 1 1/2 po;1.12;48.03;49.15;1.0795;;43.284;0.1544;1.1157;0.1842;1.9914;0.0429;0.102;0.0006;0.0006;0.0019;0.0007;0.0016;0.0036;0.0015
15010;2;2;Plaurent;6;Outaouais;NDPaix;2017;P;178;100;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;40.65;0.41502;5.4186;0.28597;6.15098;1.34319;0.6826;0.00312;0.00131;0.00916;0.0271;0.01127;0.00284;0.0103;02/10/17;275;117;? 2 3/4 po;7.71;2 à 2 3/4 po;23.29;1 1/2 - 2 po;10.1;< 1 1/2 po;0.58;41.1;41.68;1.0773;;40.203;0.1714;1.3252;0.2143;2.2034;0.0233;0.1155;0.0007;0.0007;0.0019;0.0008;0.0039;0.0055;0.0023
15010;2;3;Plaurent;6;Outaouais;NDPaix;2017;P;178;125;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;36.489;0.45069;5.2311;0.33592;6.08133;1.25159;0.68381;0.0034;0.00135;0.00956;0.02545;0.01128;0.00403;0.01194;02/10/17;275;117;? 2 3/4 po;7.77;2 à 2 3/4 po;24.34;1 1/2 - 2 po;13.64;< 1 1/2 po;0.6;45.75;46.35;1.0757;;42.219;0.1668;1.2005;0.1877;1.9842;0.0228;0.1106;0.0006;0.0006;0.0018;0.0007;0.0024;0.004;0.0018
15010;2;4;Plaurent;6;Outaouais;NDPaix;2017;P;178;150;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.096;0.41565;5.2861;0.30458;6.01006;1.24353;0.62985;0.00329;0.00122;0.00945;0.02416;0.0098;0.00452;0.01092;02/10/17;275;117;? 2 3/4 po;10.26;2 à 2 3/4 po;20.29;1 1/2 - 2 po;13.74;< 1 1/2 po;0.81;44.29;45.1;1.0802;;42.286;0.1435;1.282;0.1809;1.7811;0.0311;0.0967;0.0006;0.0005;0.0017;0.0006;0.0027;0.0053;0.0024
15010;2;5;Plaurent;6;Outaouais;NDPaix;2017;P;178;175;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.194;0.41193;5.3398;0.31761;6.24024;1.16471;0.59064;0.00343;0.00121;0.00917;0.02368;0.00776;0.00134;0.01004;02/10/17;275;117;? 2 3/4 po;10.07;2 à 2 3/4 po;26.51;1 1/2 - 2 po;10.74;< 1 1/2 po;1.01;47.32;48.33;1.0787;;42.832;0.1506;1.4188;0.2307;2.0378;0.0408;0.1187;0.0007;0.0006;0.002;0.0008;0.0046;0.008;0.0033
15010;2;6;Plaurent;6;Outaouais;NDPaix;2017;P;178;200;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.029;0.44207;5.4977;0.34561;5.65566;1.28671;0.6634;0.00368;0.00129;0.00987;0.02693;0.00902;0.00212;0.01092;02/10/17;275;117;? 2 3/4 po;10.21;2 à 2 3/4 po;26.91;1 1/2 - 2 po;10.97;< 1 1/2 po;1.71;48.09;49.8;1.0786;;42.393;0.1347;1.2675;0.2043;1.8179;0.0322;0.099;0.0006;0.0005;0.0018;0.0007;0.0025;0.0039;0.0017
15010;3;1;Plaurent;6;Outaouais;NDPaix;2017;P;178;75;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.946;0.4392;5.5431;0.30705;6.41158;1.27595;0.63973;0.00349;0.00144;0.00999;0.02645;0.00894;0.00202;0.01107;02/10/17;275;117;? 2 3/4 po;8.12;2 à 2 3/4 po;26.35;1 1/2 - 2 po;11.99;< 1 1/2 po;0.81;46.47;47.28;1.0795;;43.284;0.1544;1.1157;0.1842;1.9914;0.0429;0.102;0.0006;0.0006;0.0019;0.0007;0.0016;0.0036;0.0015
15010;3;2;Plaurent;6;Outaouais;NDPaix;2017;P;178;100;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;40.65;0.41502;5.4186;0.28597;6.15098;1.34319;0.6826;0.00312;0.00131;0.00916;0.0271;0.01127;0.00284;0.0103;02/10/17;275;117;? 2 3/4 po;7.05;2 à 2 3/4 po;23.96;1 1/2 - 2 po;12.29;< 1 1/2 po;1.62;43.3;44.92;1.0809;;40.203;0.1714;1.3252;0.2143;2.2034;0.0233;0.1155;0.0007;0.0007;0.0019;0.0008;0.0039;0.0055;0.0023
15010;3;3;Plaurent;6;Outaouais;NDPaix;2017;P;178;125;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;36.489;0.45069;5.2311;0.33592;6.08133;1.25159;0.68381;0.0034;0.00135;0.00956;0.02545;0.01128;0.00403;0.01194;02/10/17;275;117;? 2 3/4 po;14.53;2 à 2 3/4 po;24.68;1 1/2 - 2 po;10.68;< 1 1/2 po;1.65;49.89;51.54;1.0779;;42.219;0.1668;1.2005;0.1877;1.9842;0.0228;0.1106;0.0006;0.0006;0.0018;0.0007;0.0024;0.004;0.0018
15010;3;4;Plaurent;6;Outaouais;NDPaix;2017;P;178;150;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.096;0.41565;5.2861;0.30458;6.01006;1.24353;0.62985;0.00329;0.00122;0.00945;0.02416;0.0098;0.00452;0.01092;02/10/17;275;117;? 2 3/4 po;9.68;2 à 2 3/4 po;23.34;1 1/2 - 2 po;14.34;< 1 1/2 po;1.07;47.36;48.43;1.0807;;42.286;0.1435;1.282;0.1809;1.7811;0.0311;0.0967;0.0006;0.0005;0.0017;0.0006;0.0027;0.0053;0.0024
15010;3;5;Plaurent;6;Outaouais;NDPaix;2017;P;178;175;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.194;0.41193;5.3398;0.31761;6.24024;1.16471;0.59064;0.00343;0.00121;0.00917;0.02368;0.00776;0.00134;0.01004;02/10/17;275;117;? 2 3/4 po;12.5;2 à 2 3/4 po;23.16;1 1/2 - 2 po;11.56;< 1 1/2 po;1.32;47.21;48.53;1.0771;;42.832;0.1506;1.4188;0.2307;2.0378;0.0408;0.1187;0.0007;0.0006;0.002;0.0008;0.0046;0.008;0.0033
15010;3;6;Plaurent;6;Outaouais;NDPaix;2017;P;178;200;259;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;159;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.029;0.44207;5.4977;0.34561;5.65566;1.28671;0.6634;0.00368;0.00129;0.00987;0.02693;0.00902;0.00212;0.01092;02/10/17;275;117;? 2 3/4 po;8.23;2 à 2 3/4 po;28.15;1 1/2 - 2 po;9.98;< 1 1/2 po;1.75;46.37;48.11;1.0794;;42.393;0.1347;1.2675;0.2043;1.8179;0.0322;0.099;0.0006;0.0005;0.0018;0.0007;0.0025;0.0039;0.0017
15011;1;1;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;75;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.332;0.40786;5.5951;0.32325;4.60006;1.33417;0.74374;0.00398;0.00126;0.0086;0.02438;0.00944;0.00202;0.01033;02/10/17;277;117;? 2 3/4 po;5.98;2 à 2 3/4 po;30.46;1 1/2 - 2 po;12.06;< 1 1/2 po;1.72;48.51;50.23;1.0808;;42.709;0.1663;1.5844;0.2169;1.4689;0.0376;0.1065;0.0009;0.0006;0.0021;0.0012;0.006;0.0087;0.0036
15011;1;2;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;100;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;41.207;0.43601;5.8695;0.33531;4.06178;1.47425;0.81488;0.00408;0.0013;0.0086;0.02743;0.01055;0.0028;0.01129;02/10/17;277;117;? 2 3/4 po;8.41;2 à 2 3/4 po;22.6;1 1/2 - 2 po;13.95;< 1 1/2 po;1.28;44.96;46.24;1.0813;;42.983;0.1722;1.2178;0.2066;1.264;0.0226;0.0896;0.0006;0.0006;0.0019;0.0007;0.0041;0.004;0.002
15011;1;3;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;125;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;40.355;0.43191;5.693;0.34572;4.83367;1.36298;0.73992;0.0041;0.00134;0.00933;0.02616;0.00957;0.00243;0.01098;02/10/17;277;117;? 2 3/4 po;5.63;2 à 2 3/4 po;23.29;1 1/2 - 2 po;17.04;< 1 1/2 po;1.53;45.96;47.49;1.0812;;43.127;0.1794;1.2292;0.2161;1.571;0.0209;0.0959;0.0007;0.0006;0.0021;0.0007;0.0059;0.0054;0.0021
15011;1;4;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;150;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;41.082;0.41816;5.5774;0.30787;5.11791;1.42676;0.77025;0.0036;0.00126;0.00943;0.0297;0.01058;0.00342;0.01223;02/10/17;277;117;? 2 3/4 po;8.16;2 à 2 3/4 po;26.88;1 1/2 - 2 po;12.51;< 1 1/2 po;1.83;47.55;49.38;1.0795;;40.424;0.169;1.1535;0.2021;1.4254;0.0186;0.0873;0.0006;0.0005;0.0017;0.0007;0.0041;0.0041;0.0017
15011;1;5;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;175;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;40.357;0.42956;5.3538;0.32683;4.24492;1.40031;0.70477;0.00363;0.00133;0.0093;0.02594;0.00948;0.00257;0.01114;02/10/17;277;117;? 2 3/4 po;8.97;2 à 2 3/4 po;23.95;1 1/2 - 2 po;14.25;< 1 1/2 po;1.44;47.18;48.62;1.0855;;41.916;0.1572;1.339;0.1987;1.6583;0.0327;0.0998;0.0007;0.0006;0.0018;0.0006;0.0027;0.004;0.0018
15011;1;6;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;200;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;38.913;0.46177;5.7385;0.38301;4.99147;1.33819;0.75523;0.00384;0.00152;0.01015;0.02994;0.01163;0.00437;0.01292;02/10/17;277;117;? 2 3/4 po;10.48;2 à 2 3/4 po;26.31;1 1/2 - 2 po;10.57;< 1 1/2 po;2;47.37;49.37;1.077;;41.431;0.1808;1.3028;0.2476;1.7563;0.0335;0.1058;0.0007;0.0007;0.0022;0.0009;0.0064;0.0092;0.0043
15011;2;1;Plaurent;6;Outaouais;NDPaix;2017;K;178;176;75;45.78461;-74.97189;Pommerelle;Tardif;late;Tardif;semence;08/06/17;161;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.27;0.22;CaCl2;5.18;5.61;Mehlich 3;ICP;9.830036222;92.08279167;60.394111;672.0820302;55.87907495;;5.600445807;2.336723321;6.42393756;140.8302254;1036.194901;;Knudsen et al. 1982 (HNO3);SAA;431;Printemps;;77.3;22.7;0;1.14;80.33;19.67;0;1.43;Automne;79.059698;20.940304;0;1.202508175;80.825093;19.174908;0;1.4945574;Morin;3;10% fleur;39.332;0.40786;5.5951;0.32325;4.60006;1.33417;0.74374;0.00398;0.00126;0.0086;0.02438;0.00944;0.00202;0.01033;02/10/17;277;117;? 2 3/4 po;4.26;2 à 2 3/4 po;26.87;1 1/2 - 2 po;14.34;< 1 1/2 po;1.48;45.46;46.95;1.0845;;42.709;0.1663;1.5844;0.2169;1.4689;0.0376;0.1065;0.0009;0.0006;0.0021;0.0012;0.006;0.0087;0.0036
